LG,WR,LR,WF,FL,FU,BW,is_resonant,in_target_window,source
7.0,10.75,3.3,2.2,0.0,0.0,0.0,0,0,original
6.5,10.75,3.3,2.9,0.0,0.0,0.0,0,0,original
6.5,10.75,3.3,2.8,0.0,0.0,0.0,0,0,original
6.5,10.75,3.3,2.6,0.0,0.0,0.0,0,0,original
6.5,10.75,3.3,2.5,0.0,0.0,0.0,0,0,original
6.5,10.75,3.3,2.4,0.0,0.0,0.0,0,0,original
6.5,10.75,3.3,2.3,0.0,0.0,0.0,0,0,original
6.5,10.75,3.3,2.1,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,3.0,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,2.8,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,2.6,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,2.5,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,2.4,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,2.3,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,2.2,0.0,0.0,0.0,0,0,original
6.0,10.75,3.3,2.1,0.0,0.0,0.0,0,0,original
5.5,10.75,3.3,2.8,0.0,0.0,0.0,0,0,original
5.5,10.75,3.3,2.7,0.0,0.0,0.0,0,0,original
5.5,10.75,3.3,2.6,0.0,0.0,0.0,0,0,original
5.5,10.75,3.3,2.5,0.0,0.0,0.0,0,0,original
5.5,10.75,3.3,2.4,0.0,0.0,0.0,0,0,original
5.5,10.75,3.3,2.2,0.0,0.0,0.0,0,0,original
5.5,10.75,3.3,2.1,0.0,0.0,0.0,0,0,original
7.0,10.75,3.3,2.3,0.0,0.0,0.0,0,0,original
7.0,10.75,3.3,2.9,0.0,0.0,0.0,0,0,original
4.5,12.25,3.3,2.5,0.0,0.0,0.0,0,0,original
7.0,10.75,3.3,3.0,0.0,0.0,0.0,0,0,original
6.5,11.0,3.3,2.3,0.0,0.0,0.0,0,0,original
6.5,11.0,3.3,2.2,0.0,0.0,0.0,0,0,original
6.5,11.0,3.3,2.1,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,3.0,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,2.9,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,2.6,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,2.5,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,2.4,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,2.3,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,2.2,0.0,0.0,0.0,0,0,original
6.0,11.0,3.3,2.1,0.0,0.0,0.0,0,0,original
5.5,11.0,3.3,3.0,0.0,0.0,0.0,0,0,original
5.5,11.0,3.3,2.2,0.0,0.0,0.0,0,0,original
5.5,11.0,3.3,2.0,0.0,0.0,0.0,0,0,original
5.0,11.0,3.3,2.2,0.0,0.0,0.0,0,0,original
5.0,11.0,3.3,2.0,0.0,0.0,0.0,0,0,original
8.5,10.75,3.3,2.9,0.0,0.0,0.0,0,0,original
8.5,10.75,3.3,2.6,0.0,0.0,0.0,0,0,original
8.0,10.75,3.3,2.7,0.0,0.0,0.0,0,0,original
8.0,10.75,3.3,2.4,0.0,0.0,0.0,0,0,original
7.5,10.75,3.3,3.0,0.0,0.0,0.0,0,0,original
7.5,10.75,3.3,2.8,0.0,0.0,0.0,0,0,original
7.5,10.75,3.3,2.2,0.0,0.0,0.0,0,0,original
5.0,10.75,3.3,2.6,0.0,0.0,0.0,0,0,original
5.0,10.75,3.3,2.1,0.0,0.0,0.0,0,0,original
5.0,10.75,3.3,2.0,0.0,0.0,0.0,0,0,original
4.5,10.75,3.3,2.4,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.9,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.8,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.7,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.6,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.5,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.4,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.3,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.2,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.1,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,2.0,0.0,0.0,0.0,0,0,original
5.5,10.5,3.3,2.8,0.0,0.0,0.0,0,0,original
5.5,10.5,3.3,2.7,0.0,0.0,0.0,0,0,original
5.5,10.5,3.3,2.5,0.0,0.0,0.0,0,0,original
5.5,10.5,3.3,2.4,0.0,0.0,0.0,0,0,original
5.5,10.5,3.3,2.3,0.0,0.0,0.0,0,0,original
5.5,10.5,3.3,2.2,0.0,0.0,0.0,0,0,original
5.5,10.5,3.3,2.1,0.0,0.0,0.0,0,0,original
5.0,10.5,3.3,2.8,0.0,0.0,0.0,0,0,original
5.0,10.5,3.3,2.6,0.0,0.0,0.0,0,0,original
5.0,10.5,3.3,2.5,0.0,0.0,0.0,0,0,original
5.0,10.5,3.3,2.3,0.0,0.0,0.0,0,0,original
5.0,10.5,3.3,2.2,0.0,0.0,0.0,0,0,original
5.0,10.5,3.3,2.1,0.0,0.0,0.0,0,0,original
6.0,10.5,3.3,3.0,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.0,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.1,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.6,0.0,0.0,0.0,0,0,original
4.0,10.75,3.3,2.9,0.0,0.0,0.0,0,0,original
8.0,10.5,3.3,3.0,0.0,0.0,0.0,0,0,original
7.5,10.5,3.3,2.9,0.0,0.0,0.0,0,0,original
7.5,10.5,3.3,2.8,0.0,0.0,0.0,0,0,original
7.5,10.5,3.3,2.7,0.0,0.0,0.0,0,0,original
7.5,10.5,3.3,2.2,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,3.0,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.9,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.8,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.7,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.5,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.2,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.4,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.1,0.0,0.0,0.0,0,0,original
7.0,10.5,3.3,2.0,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,3.0,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.8,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.7,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.6,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.5,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.4,0.0,0.0,0.0,0,0,original
6.5,10.5,3.3,2.3,0.0,0.0,0.0,0,0,original
6.5,11.0,3.3,2.6,0.0,0.0,0.0,0,0,original
6.5,11.0,3.3,2.8,0.0,0.0,0.0,0,0,original
6.5,11.0,3.3,2.9,0.0,0.0,0.0,0,0,original
6.5,11.5,3.3,2.2,0.0,0.0,0.0,0,0,original
8.0,11.75,3.3,2.2,0.0,0.0,0.0,0,0,original
6.5,11.75,3.3,2.7,0.0,0.0,0.0,0,0,original
6.0,11.75,3.3,2.8,0.0,0.0,0.0,0,0,original
6.0,11.75,3.3,2.4,0.0,0.0,0.0,0,0,original
6.0,11.75,3.3,2.0,0.0,0.0,0.0,0,0,original
5.5,11.75,3.3,2.6,0.0,0.0,0.0,0,0,original
5.5,11.75,3.3,2.4,0.0,0.0,0.0,0,0,original
5.5,11.75,3.3,2.3,0.0,0.0,0.0,0,0,original
4.5,11.75,3.3,2.0,0.0,0.0,0.0,0,0,original
4.0,11.75,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.9,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.8,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.6,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.4,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.2,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.1,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.0,0.0,0.0,0.0,0,0,original
7.5,11.5,3.3,2.1,0.0,0.0,0.0,0,0,original
7.5,11.5,3.3,2.0,0.0,0.0,0.0,0,0,original
6.5,11.5,3.3,3.0,0.0,0.0,0.0,0,0,original
6.5,11.5,3.3,2.8,0.0,0.0,0.0,0,0,original
6.5,11.5,3.3,2.7,0.0,0.0,0.0,0,0,original
8.5,11.75,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,11.75,3.3,2.4,0.0,0.0,0.0,0,0,original
8.5,11.75,3.3,2.5,0.0,0.0,0.0,0,0,original
7.0,12.0,3.3,2.2,0.0,0.0,0.0,0,0,original
4.5,12.25,3.3,2.0,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.9,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.8,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.7,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.5,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.4,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.2,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,2.1,0.0,0.0,0.0,0,0,original
8.0,12.0,3.3,2.9,0.0,0.0,0.0,0,0,original
5.5,12.0,3.3,2.6,0.0,0.0,0.0,0,0,original
8.5,11.75,3.3,2.6,0.0,0.0,0.0,0,0,original
5.5,12.0,3.3,2.3,0.0,0.0,0.0,0,0,original
5.0,12.0,3.3,2.7,0.0,0.0,0.0,0,0,original
5.0,12.0,3.3,2.2,0.0,0.0,0.0,0,0,original
4.5,12.0,3.3,2.7,0.0,0.0,0.0,0,0,original
4.5,12.0,3.3,2.6,0.0,0.0,0.0,0,0,original
4.0,12.0,3.3,2.9,0.0,0.0,0.0,0,0,original
4.0,12.0,3.3,2.1,0.0,0.0,0.0,0,0,original
8.5,11.75,3.3,3.0,0.0,0.0,0.0,0,0,original
8.5,11.75,3.3,2.8,0.0,0.0,0.0,0,0,original
8.5,11.75,3.3,2.7,0.0,0.0,0.0,0,0,original
6.5,11.5,3.3,2.6,0.0,0.0,0.0,0,0,original
6.5,11.5,3.3,2.1,0.0,0.0,0.0,0,0,original
7.0,11.0,3.3,2.9,0.0,0.0,0.0,0,0,original
6.5,11.5,3.3,2.0,0.0,0.0,0.0,0,0,original
7.0,11.25,3.3,3.0,0.0,0.0,0.0,0,0,original
7.0,11.25,3.3,2.9,0.0,0.0,0.0,0,0,original
7.0,11.25,3.3,2.2,0.0,0.0,0.0,0,0,original
6.5,11.25,3.3,3.0,0.0,0.0,0.0,0,0,original
6.5,11.25,3.3,2.6,0.0,0.0,0.0,0,0,original
6.5,11.25,3.3,2.5,0.0,0.0,0.0,0,0,original
6.5,11.25,3.3,2.4,0.0,0.0,0.0,0,0,original
6.5,11.25,3.3,2.0,0.0,0.0,0.0,0,0,original
6.0,11.25,3.3,2.9,0.0,0.0,0.0,0,0,original
6.0,11.25,3.3,2.8,0.0,0.0,0.0,0,0,original
6.0,11.25,3.3,2.7,0.0,0.0,0.0,0,0,original
6.0,11.25,3.3,2.3,0.0,0.0,0.0,0,0,original
6.0,11.25,3.3,2.2,0.0,0.0,0.0,0,0,original
6.0,11.25,3.3,2.1,0.0,0.0,0.0,0,0,original
5.5,11.25,3.3,2.6,0.0,0.0,0.0,0,0,original
5.5,11.25,3.3,2.5,0.0,0.0,0.0,0,0,original
5.5,11.25,3.3,2.4,0.0,0.0,0.0,0,0,original
5.5,11.25,3.3,2.3,0.0,0.0,0.0,0,0,original
5.0,11.25,3.3,2.5,0.0,0.0,0.0,0,0,original
5.0,11.25,3.3,2.0,0.0,0.0,0.0,0,0,original
8.5,11.0,3.3,2.6,0.0,0.0,0.0,0,0,original
8.5,11.0,3.3,2.4,0.0,0.0,0.0,0,0,original
8.0,11.0,3.3,2.5,0.0,0.0,0.0,0,0,original
7.5,11.25,3.3,2.7,0.0,0.0,0.0,0,0,original
8.0,11.25,3.3,2.3,0.0,0.0,0.0,0,0,original
8.0,11.25,3.3,3.0,0.0,0.0,0.0,0,0,original
5.0,11.5,3.3,2.6,0.0,0.0,0.0,0,0,original
6.0,11.5,3.3,2.9,0.0,0.0,0.0,0,0,original
6.0,11.5,3.3,2.8,0.0,0.0,0.0,0,0,original
6.0,11.5,3.3,2.6,0.0,0.0,0.0,0,0,original
6.0,11.5,3.3,2.4,0.0,0.0,0.0,0,0,original
6.0,11.5,3.3,2.1,0.0,0.0,0.0,0,0,original
5.5,11.5,3.3,2.6,0.0,0.0,0.0,0,0,original
5.5,11.5,3.3,2.5,0.0,0.0,0.0,0,0,original
5.5,11.5,3.3,2.4,0.0,0.0,0.0,0,0,original
5.5,11.5,3.3,2.2,0.0,0.0,0.0,0,0,original
5.5,11.5,3.3,2.0,0.0,0.0,0.0,0,0,original
5.0,11.5,3.3,2.5,0.0,0.0,0.0,0,0,original
8.5,11.25,3.3,2.5,0.0,0.0,0.0,0,0,original
5.0,11.5,3.3,2.4,0.0,0.0,0.0,0,0,original
5.0,11.5,3.3,2.1,0.0,0.0,0.0,0,0,original
5.0,11.5,3.3,2.0,0.0,0.0,0.0,0,0,original
4.0,11.5,3.3,3.0,0.0,0.0,0.0,0,0,original
4.0,11.5,3.3,2.6,0.0,0.0,0.0,0,0,original
4.0,11.5,3.3,2.5,0.0,0.0,0.0,0,0,original
8.5,11.25,3.3,3.0,0.0,0.0,0.0,0,0,original
8.5,11.25,3.3,2.9,0.0,0.0,0.0,0,0,original
8.5,11.25,3.3,2.8,0.0,0.0,0.0,0,0,original
8.5,11.25,3.3,2.6,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.0,0.0,0.0,0.0,0,0,original
